class,section,title,teacherName,day,start,end
142-BWK-04,2,Radio-Oncology Protection,Amiee Eno,3,1000,1130
142-BWK-04,2,Radio-Oncology Protection,Amiee Eno,4,1000,1130
142-BWK-04,3,Radio-Oncology Protection,Amiee Eno,2,1300,1430
142-BWK-04,3,Radio-Oncology Protection,Amiee Eno,2,1530,1630
142-BWK-04,3,Radio-Oncology Protection,Amiee Eno,2,1630,1730
142-BWK-04,3,Radio-Oncology Protection,Amiee Eno,3,1000,1130
142-BWK-04,3,Radio-Oncology Protection,Amiee Eno,4,1000,1130
142-BWK-04,4,Radio-Oncology Protection,Amiee Eno,2,1300,1430
142-BWK-04,4,Radio-Oncology Protection,Amiee Eno,2,1630,1730
142-BWK-04,4,Radio-Oncology Protection,Amiee Eno,3,1000,1130
142-BWK-04,4,Radio-Oncology Protection,Amiee Eno,4,1000,1130
142-BWM-DW,1,Dosimetry 2,Dierdre Bissonette,4,1300,1500
142-BWM-DW,1,Dosimetry 2,Dierdre Bissonette,4,1500,1600
142-BWM-DW,1,Dosimetry 2,Dierdre Bissonette,4,1600,1700
142-BWM-DW,1,Dosimetry 2,Dierdre Bissonette,4,1700,1800
142-BWN-03,1,Simulation,Lia Segura,2,830,930
142-BWN-03,1,Simulation,Lia Segura,3,1200,1400
142-BWN-03,2,Simulation,Lia Segura,2,930,1030
142-BWN-03,2,Simulation,Lia Segura,3,1200,1400
142-BWN-03,3,Simulation,Lia Segura,2,1030,1130
142-BWN-03,3,Simulation,Lia Segura,3,1200,1400
142-BWN-03,4,Simulation,Lia Segura,2,1130,1230
142-BWN-03,4,Simulation,Lia Segura,3,1200,1400
142-BYF-04,1,Apparatus and Digital Imaging I,Sylvia Holdaway,2,1400,1600
142-BYF-04,1,Apparatus and Digital Imaging I,Sylvia Holdaway,4,1000,1200
142-BYF-04,2,Apparatus and Digital Imaging I,Sylvia Holdaway,2,1400,1600
142-BYF-04,2,Apparatus and Digital Imaging I,Sylvia Holdaway,4,800,1000
142-BYF-04,2,Apparatus and Digital Imaging I,Sylvia Holdaway,4,1000,1200
142-BYF-04,3,Apparatus and Digital Imaging I,Sylvia Holdaway,2,1400,1600
142-BYF-04,3,Apparatus and Digital Imaging I,Sylvia Holdaway,4,1000,1200
142-BYF-04,3,Apparatus and Digital Imaging I,Sylvia Holdaway,4,1200,1400
142-BYG-03,1,Image Quality,Owen Stapleton,2,1000,1200
142-BYG-03,1,Image Quality,Owen Stapleton,3,1600,1730
142-BYG-03,1,Image Quality,Owen Stapleton,5,1000,1130
142-BYG-03,1,Image Quality,Owen Stapleton,5,1300,1430
142-BYG-03,2,Image Quality,Owen Stapleton,2,1000,1200
142-BYG-03,2,Image Quality,Owen Stapleton,3,1600,1730
142-BYG-03,2,Image Quality,Owen Stapleton,5,1000,1130
142-BYG-03,3,Image Quality,Owen Stapleton,2,1000,1200
142-BYG-03,3,Image Quality,Owen Stapleton,3,1600,1730
142-BYG-03,3,Image Quality,Owen Stapleton,5,1000,1130
142-BYG-03,3,Image Quality,Owen Stapleton,5,1130,1300
142-BYH-06,1,Radiography I (Extremities),Paulette Maris,1,830,1000
142-BYH-06,1,Radiography I (Extremities),Paulette Maris,1,1200,1300
142-BYH-06,1,Radiography I (Extremities),Paulette Maris,1,1330,1430
142-BYH-06,1,Radiography I (Extremities),Paulette Maris,2,1230,1400
142-BYH-06,1,Radiography I (Extremities),Paulette Maris,3,800,1000
142-BYH-06,1,Radiography I (Extremities),Paulette Maris,3,1000,1200
142-BYH-06,2,Radiography I (Extremities),Paulette Maris,1,830,1000
142-BYH-06,2,Radiography I (Extremities),Paulette Maris,1,1200,1300
142-BYH-06,2,Radiography I (Extremities),Paulette Maris,1,1500,1600
142-BYH-06,2,Radiography I (Extremities),Paulette Maris,2,1230,1400
142-BYH-06,2,Radiography I (Extremities),Paulette Maris,3,1000,1200
142-BYH-06,2,Radiography I (Extremities),Paulette Maris,3,1200,1400
142-BYH-06,3,Radiography I (Extremities),Paulette Maris,1,830,1000
142-BYH-06,3,Radiography I (Extremities),Paulette Maris,1,1200,1300
142-BYH-06,3,Radiography I (Extremities),Paulette Maris,2,1230,1400
142-BYH-06,3,Radiography I (Extremities),Paulette Maris,3,1000,1200
142-BYN-04,1,Radiobiology and Protection,Tracy Rollins,2,830,1000
142-BYN-04,1,Radiobiology and Protection,Tracy Rollins,2,1000,1130
142-BYN-04,1,Radiobiology and Protection,Tracy Rollins,3,1000,1130
142-BYN-04,1,Radiobiology and Protection,Tracy Rollins,5,1000,1130
142-BYN-04,2,Radiobiology and Protection,Tracy Rollins,2,1000,1130
142-BYN-04,2,Radiobiology and Protection,Tracy Rollins,3,1000,1130
142-BYN-04,2,Radiobiology and Protection,Tracy Rollins,5,1000,1130
142-BYN-04,3,Radiobiology and Protection,Tracy Rollins,2,1000,1130
142-BYN-04,3,Radiobiology and Protection,Tracy Rollins,2,1130,1300
142-BYN-04,3,Radiobiology and Protection,Tracy Rollins,3,1000,1130
142-BYN-04,3,Radiobiology and Protection,Tracy Rollins,5,1000,1130
142-BYP-DW,1,Radiography of Systems 1,Violet Thach,1,1000,1130
142-BYP-DW,1,Radiography of Systems 1,Violet Thach,2,1600,1730
142-BYP-DW,1,Radiography of Systems 1,Violet Thach,5,1200,1400
142-BYP-DW,2,Radiography of Systems 1,Violet Thach,1,1000,1130
142-BYP-DW,2,Radiography of Systems 1,Violet Thach,1,1300,1430
142-BYP-DW,2,Radiography of Systems 1,Violet Thach,2,1600,1730
142-BYP-DW,2,Radiography of Systems 1,Violet Thach,5,1200,1400
142-BYP-DW,3,Radiography of Systems 1,Violet Thach,1,830,1000
142-BYP-DW,3,Radiography of Systems 1,Violet Thach,1,1000,1130
142-BYP-DW,3,Radiography of Systems 1,Violet Thach,2,1600,1730
142-BYP-DW,3,Radiography of Systems 1,Violet Thach,5,1200,1400
142-BYQ-04,1,Radiography of Systems II,Norman Sillman,3,1200,1400
142-BYQ-04,1,Radiography of Systems II,Norman Sillman,4,1200,1400
142-BYQ-04,2,Radiography of Systems II,Norman Sillman,3,1200,1400
142-BYQ-04,2,Radiography of Systems II,Norman Sillman,4,1200,1400
142-BYQ-04,2,Radiography of Systems II,Norman Sillman,4,1400,1600
142-BYQ-04,3,Radiography of Systems II,Norman Sillman,3,1200,1400
142-BYQ-04,3,Radiography of Systems II,Norman Sillman,4,1200,1400
142-BYQ-04,3,Radiography of Systems II,Norman Sillman,4,1600,1800
142-BYR-05,1,MRI/US/CT and Interventional,Florence Erskine,1,1130,1300
142-BYR-05,1,MRI/US/CT and Interventional,Florence Erskine,2,1300,1430
142-BYR-05,1,MRI/US/CT and Interventional,Florence Erskine,2,1430,1600
142-BYR-05,1,MRI/US/CT and Interventional,Florence Erskine,4,1000,1200
142-BYR-05,1,MRI/US/CT and Interventional,Florence Erskine,5,800,1000
142-BYR-05,2,MRI/US/CT and Interventional,Florence Erskine,1,1130,1300
142-BYR-05,2,MRI/US/CT and Interventional,Florence Erskine,2,1300,1430
142-BYR-05,2,MRI/US/CT and Interventional,Florence Erskine,2,1430,1600
142-BYR-05,2,MRI/US/CT and Interventional,Florence Erskine,4,1000,1200
142-BYR-05,3,MRI/US/CT and Interventional,Florence Erskine,1,1130,1300
142-BYR-05,3,MRI/US/CT and Interventional,Florence Erskine,2,1300,1430
142-BYR-05,3,MRI/US/CT and Interventional,Florence Erskine,2,1430,1600
142-BYR-05,3,MRI/US/CT and Interventional,Florence Erskine,4,800,1000
142-BYR-05,3,MRI/US/CT and Interventional,Florence Erskine,4,1000,1200
142-BZF-03,1,Integration: Part A and B,Owen Stapleton,4,1300,1600
142-BZF-03,1,Integration: Part A and B,Owen Stapleton,4,1600,1730
142-BZK-DW,1,Clinical 6,Violet Thach,5,900,1000
142-BZP-03,1,Integration and Professional Plan/Clinical 8,Donya Yeatman,4,1300,1500
142-BZP-03,1,Integration and Professional Plan/Clinical 8,Donya Yeatman,4,1500,1600
142-BZP-03,2,Integration and Professional Plan/Clinical 8,Donya Yeatman,4,1300,1500
142-BZP-03,2,Integration and Professional Plan/Clinical 8,Donya Yeatman,4,1500,1600
142-BZU-16,1,Clinical 6,Donya Yeatman,3,800,930
142-BZU-16,1,Clinical 6,Donya Yeatman,5,800,1530
144-211-DW,1,Anatomy II,France Toft,1,1200,1400
144-211-DW,1,Anatomy II,France Toft,3,1200,1400
144-211-DW,2,Anatomy II,France Toft,1,1200,1400
144-211-DW,2,Anatomy II,France Toft,3,1400,1600
144-231-DW,1,Physiology,Andra Whisenant,2,800,1200
144-241-DW,1,Human Biomechanics,Amado Leathers,5,800,1000
144-241-DW,1,Human Biomechanics,Amado Leathers,5,1030,1230
144-241-DW,2,Human Biomechanics,Amado Leathers,5,800,1000
144-241-DW,2,Human Biomechanics,Amado Leathers,5,1300,1500
144-451-DW,1,Orthopedic Rehabilitation: Extremities,Amado Leathers,2,1400,1600
144-451-DW,1,Orthopedic Rehabilitation: Extremities,Amado Leathers,2,1600,1800
144-452-DW,1,Orthopedic Rehabilitation: Spine and Pelvis,Marissa Degraw,4,1200,1400
144-452-DW,1,Orthopedic Rehabilitation: Spine and Pelvis,Marissa Degraw,4,1500,1700
144-481-DW,1,Neurology and Geriatrics,Agustina Deavers,2,800,1000
144-481-DW,1,Neurology and Geriatrics,Agustina Deavers,2,1000,1200
144-491-DW,1,Clinical Education I,Yevette Harth,1,830,1200
144-491-DW,1,Clinical Education I,Yevette Harth,3,830,1200
144-491-DW,1,Clinical Education I,Yevette Harth,5,830,1200
144-491-DW,2,Clinical Education I,Yevette Harth,1,1230,1600
144-491-DW,2,Clinical Education I,Yevette Harth,3,1230,1600
144-491-DW,2,Clinical Education I,Yevette Harth,5,1230,1600
144-698-DW,1,Internship I,Jaqueline Tomita,1,900,1700
144-698-DW,1,Internship I,Jaqueline Tomita,2,900,1700
144-698-DW,1,Internship I,Jaqueline Tomita,3,900,1700
144-699-DW,1,Internship II,Jaqueline Tomita,4,900,1700
144-699-DW,1,Internship II,Jaqueline Tomita,5,900,1700
180-212-DW,1,Nursing the Hospitalized Adult,Candy Bartz,1,1400,1600
180-212-DW,1,Nursing the Hospitalized Adult,Candy Bartz,2,730,1700
180-212-DW,1,Nursing the Hospitalized Adult,Candy Bartz,4,1000,1200
180-212-DW,2,Nursing the Hospitalized Adult,Candy Bartz,1,1000,1200
180-212-DW,2,Nursing the Hospitalized Adult,Candy Bartz,3,730,1700
180-212-DW,2,Nursing the Hospitalized Adult,Candy Bartz,4,1000,1200
180-212-DW,3,Nursing the Hospitalized Adult,Candy Bartz,1,1400,1600
180-212-DW,3,Nursing the Hospitalized Adult,Candy Bartz,2,730,1700
180-212-DW,3,Nursing the Hospitalized Adult,Candy Bartz,4,1400,1600
180-212-DW,4,Nursing the Hospitalized Adult,Candy Bartz,1,1400,1600
180-212-DW,4,Nursing the Hospitalized Adult,Candy Bartz,3,730,1700
180-212-DW,4,Nursing the Hospitalized Adult,Candy Bartz,4,1400,1600
180-214-DW,1,Basic Health Assessment,Jazmin Fawcett,3,1430,1530
180-214-DW,1,Basic Health Assessment,Jazmin Fawcett,5,800,1000
180-214-DW,2,Basic Health Assessment,Jazmin Fawcett,1,900,1000
180-214-DW,2,Basic Health Assessment,Jazmin Fawcett,5,1200,1400
180-214-DW,3,Basic Health Assessment,Jazmin Fawcett,3,1430,1530
180-214-DW,3,Basic Health Assessment,Jazmin Fawcett,5,1400,1600
180-214-DW,4,Basic Health Assessment,Jazmin Fawcett,1,900,1000
180-214-DW,4,Basic Health Assessment,Jazmin Fawcett,5,1400,1600
180-414-DW,1,Pharmacology,Ruthie Mash,2,830,1130
180-414-DW,2,Pharmacology,Ruthie Mash,2,1200,1500
180-424-DW,1,Medical/Surgical Nursing Winter,Karina Bayles,1,1300,1530
180-424-DW,1,Medical/Surgical Nursing Winter,Karina Bayles,3,1300,1530
180-424-DW,1,Medical/Surgical Nursing Winter,Karina Bayles,4,730,1700
180-424-DW,1,Medical/Surgical Nursing Winter,Karina Bayles,5,730,1700
180-434-DW,1,Maternal/Child Health Nursing Winter,Clarine Sinkler,1,1000,1230
180-434-DW,1,Maternal/Child Health Nursing Winter,Clarine Sinkler,3,1000,1230
180-434-DW,1,Maternal/Child Health Nursing Winter,Clarine Sinkler,4,730,1700
180-434-DW,1,Maternal/Child Health Nursing Winter,Clarine Sinkler,5,730,1700
180-617-DW,1,Internship,Pam Galentine,1,800,1700
180-617-DW,1,Internship,Pam Galentine,2,800,1700
180-617-DW,1,Internship,Pam Galentine,3,800,1700
180-617-DW,1,Internship,Pam Galentine,4,800,1700
180-617-DW,1,Internship,Pam Galentine,5,800,1100
180-617-DW,1,Internship,Pam Galentine,5,1200,1500
201-015-50,1,Remedial Activities for Secondary V Math: Technical and Scientific ,Karlene Eccles,2,1200,1400
201-015-50,1,Remedial Activities for Secondary V Math: Technical and Scientific ,Karlene Eccles,4,1200,1400
201-015-50,1,Remedial Activities for Secondary V Math: Technical and Scientific ,Karlene Eccles,5,1300,1500
201-015-50,2,Remedial Activities for Secondary V Math: Technical and Scientific ,Royal Dowe,1,1000,1200
201-015-50,2,Remedial Activities for Secondary V Math: Technical and Scientific ,Royal Dowe,3,1000,1200
201-015-50,2,Remedial Activities for Secondary V Math: Technical and Scientific ,Royal Dowe,4,1000,1200
201-015-50,3001,Remedial Activities for Secondary V Math: Technical and Scientific ,Eddie Marquess,1,1800,2100
201-015-50,3001,Remedial Activities for Secondary V Math: Technical and Scientific ,Eddie Marquess,3,1800,2100
201-015-50,3002,Remedial Activities for Secondary V Math: Technical and Scientific ,Jenell Nanney,2,1800,2100
201-015-50,3002,Remedial Activities for Secondary V Math: Technical and Scientific ,Jenell Nanney,4,1800,2100
201-015-50,3003,Remedial Activities for Secondary V Math: Technical and Scientific ,Maria Luzier,2,1800,2100
201-015-50,3003,Remedial Activities for Secondary V Math: Technical and Scientific ,Maria Luzier,4,1800,2100
201-015-50,3004,Remedial Activities for Secondary V Math: Technical and Scientific ,Delcie Halvorsen,1,1800,2100
201-015-50,3004,Remedial Activities for Secondary V Math: Technical and Scientific ,Delcie Halvorsen,3,1800,2100
201-015-50,3005,Remedial Activities for Secondary V Math: Technical and Scientific ,Melynda Filmore,2,1800,2100
201-015-50,3005,Remedial Activities for Secondary V Math: Technical and Scientific ,Melynda Filmore,4,1800,2100
201-016-50,1,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Tomas Oshiro,2,1300,1430
201-016-50,1,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Tomas Oshiro,4,1300,1430
201-016-50,1,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Tomas Oshiro,5,1300,1500
201-016-50,2,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Tomas Oshiro,2,830,1000
201-016-50,2,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Tomas Oshiro,4,1000,1200
201-016-50,2,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Tomas Oshiro,5,830,1000
201-016-50,3001,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Melynda Filmore,1,1800,2030
201-016-50,3001,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Melynda Filmore,3,1800,2030
201-016-50,3002,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Eddie Marquess,2,1800,2030
201-016-50,3002,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Eddie Marquess,4,1800,2030
201-016-50,3004,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Rory Hougen,2,1800,2030
201-016-50,3004,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Rory Hougen,4,1800,2030
201-016-50,3005,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Maria Luzier,1,1800,2030
201-016-50,3005,Remedial Activities for Secondary IV Mathematics: Technical and Scientific Option,Maria Luzier,3,1800,2030
201-103-DW,1,Calculus I,Thora Folkerts,1,830,1000
201-103-DW,1,Calculus I,Thora Folkerts,3,830,1000
201-103-DW,1,Calculus I,Thora Folkerts,5,1000,1200
201-103-DW,2,Calculus I,Sharita Lassiter,2,1600,1800
201-103-DW,2,Calculus I,Sharita Lassiter,3,1130,1300
201-103-DW,2,Calculus I,Sharita Lassiter,5,1130,1300
201-103-DW,3,Calculus I,Sharita Lassiter,2,1300,1430
201-103-DW,3,Calculus I,Sharita Lassiter,4,1300,1430
201-103-DW,3,Calculus I,Sharita Lassiter,5,1400,1600
201-103-DW,4,Calculus I,Theo Sipos,2,830,1000
201-103-DW,4,Calculus I,Theo Sipos,3,1400,1600
201-103-DW,4,Calculus I,Theo Sipos,5,830,1000
201-103-DW,5,Calculus I,Theo Sipos,2,1400,1600
201-103-DW,5,Calculus I,Theo Sipos,3,1130,1300
201-103-DW,5,Calculus I,Theo Sipos,5,1130,1300
201-103-DW,3001,Calculus I,Kimber Sobieski,1,1800,2030
201-103-DW,3001,Calculus I,Kimber Sobieski,3,1800,2030
201-103-DW,3002,Calculus I,Kimber Sobieski,2,1800,2030
201-103-DW,3002,Calculus I,Kimber Sobieski,4,1800,2030
201-105-DW,1,Linear Algebra,Oren Rench,2,1600,1730
201-105-DW,1,Linear Algebra,Oren Rench,4,1600,1730
201-105-DW,1,Linear Algebra,Oren Rench,5,1400,1600
201-105-DW,2,Linear Algebra,Oren Rench,1,1430,1600
201-105-DW,2,Linear Algebra,Oren Rench,3,1430,1600
201-105-DW,2,Linear Algebra,Oren Rench,4,1200,1400
201-105-DW,3,Linear Algebra,Mickie Lanahan,2,1130,1300
201-105-DW,3,Linear Algebra,Mickie Lanahan,4,1130,1300
201-105-DW,3,Linear Algebra,Mickie Lanahan,5,800,1000
201-105-DW,4,Linear Algebra,Odette Heitman,2,1000,1130
201-105-DW,4,Linear Algebra,Odette Heitman,3,1400,1600
201-105-DW,4,Linear Algebra,Odette Heitman,5,1000,1130
201-105-DW,5,Linear Algebra,Gaylene Kamm,1,1400,1600
201-105-DW,5,Linear Algebra,Gaylene Kamm,2,1130,1300
201-105-DW,5,Linear Algebra,Gaylene Kamm,4,1130,1300
201-105-DW,7,Linear Algebra,Thora Folkerts,1,1600,1730
201-105-DW,7,Linear Algebra,Thora Folkerts,3,1600,1730
201-105-DW,7,Linear Algebra,Thora Folkerts,4,1200,1400
201-203-DW,1,Calculus II,Sona Buckholz,1,1600,1800
201-203-DW,1,Calculus II,Sona Buckholz,2,1300,1430
201-203-DW,1,Calculus II,Sona Buckholz,4,1300,1430
201-203-DW,2,Calculus II,Sona Buckholz,1,1200,1400
201-203-DW,2,Calculus II,Sona Buckholz,2,1600,1730
201-203-DW,2,Calculus II,Sona Buckholz,4,1600,1730
201-203-DW,3,Calculus II,Shantel Arp,2,1400,1600
201-203-DW,3,Calculus II,Shantel Arp,3,1130,1300
201-203-DW,3,Calculus II,Shantel Arp,5,1130,1300
201-203-DW,4,Calculus II,Shantel Arp,1,1000,1130
201-203-DW,4,Calculus II,Shantel Arp,3,1000,1130
201-203-DW,4,Calculus II,Shantel Arp,5,800,1000
201-203-DW,5,Calculus II,Sebastian Rodden,1,1200,1400
201-203-DW,5,Calculus II,Sebastian Rodden,2,1600,1730
201-203-DW,5,Calculus II,Sebastian Rodden,4,1600,1730
201-203-DW,6,Calculus II,Sebastian Rodden,1,1430,1600
201-203-DW,6,Calculus II,Sebastian Rodden,3,1430,1600
201-203-DW,6,Calculus II,Sebastian Rodden,4,1200,1400
201-401-DW,1,Statistics for Social Science,Louanne Gattison,1,830,1000
201-401-DW,1,Statistics for Social Science,Louanne Gattison,3,830,1000
201-BZF-05,1,Calculus III,Milo Klutts,1,1000,1200
201-BZF-05,1,Calculus III,Milo Klutts,2,830,1000
201-BZF-05,1,Calculus III,Milo Klutts,4,830,1000
201-BZF-05,2,Calculus III,Elodia Santigo,2,1000,1200
201-BZF-05,2,Calculus III,Elodia Santigo,3,1130,1300
201-BZF-05,2,Calculus III,Elodia Santigo,5,1130,1300
201-BZS-05,1,Probability and Statistics,Karlene Eccles,2,1430,1600
201-BZS-05,1,Probability and Statistics,Karlene Eccles,3,1000,1130
201-BZS-05,1,Probability and Statistics,Karlene Eccles,4,1600,1800
201-BZS-05,3,Probability and Statistics,Breana Shewmaker,1,1000,1200
201-BZS-05,3,Probability and Statistics,Breana Shewmaker,2,1300,1430
201-BZS-05,3,Probability and Statistics,Breana Shewmaker,4,1300,1430
201-NYA-05,1,Calculus I,Thora Folkerts,2,1200,1400
201-NYA-05,1,Calculus I,Thora Folkerts,3,1400,1600
201-NYA-05,1,Calculus I,Thora Folkerts,5,1400,1600
201-NYA-05,2,Calculus I,Leigha Werley,2,1600,1800
201-NYA-05,2,Calculus I,Leigha Werley,3,1000,1130
201-NYA-05,2,Calculus I,Leigha Werley,5,1000,1130
201-NYA-05,3,Calculus I,Lorette Neale,1,1430,1600
201-NYA-05,3,Calculus I,Lorette Neale,3,1430,1600
201-NYA-05,3,Calculus I,Lorette Neale,4,1600,1800
201-NYA-05,4,Calculus I,Kyra Rambo,1,1430,1600
201-NYA-05,4,Calculus I,Kyra Rambo,4,1600,1730
201-NYA-05,4,Calculus I,Kyra Rambo,5,1200,1400
201-NYA-05,5,Calculus I,Odette Heitman,2,830,1000
201-NYA-05,5,Calculus I,Odette Heitman,3,1200,1400
201-NYA-05,5,Calculus I,Odette Heitman,5,830,1000
201-NYA-05,6,Calculus I,Matthew Godby,2,800,1000
201-NYA-05,6,Calculus I,Matthew Godby,3,1300,1430
201-NYA-05,6,Calculus I,Matthew Godby,5,1300,1430
201-NYA-05,3001,Calculus I,Jenell Nanney,1,1800,2030
201-NYA-05,3001,Calculus I,Jenell Nanney,3,1800,2030
201-NYA-05,3002,Calculus I,Gilma Granados,2,1800,2030
201-NYA-05,3002,Calculus I,Gilma Granados,4,1800,2030
201-NYA-05,3005,Calculus I,Leslee Merrick,2,1800,2030
201-NYA-05,3005,Calculus I,Leslee Merrick,4,1800,2030
201-NYB-05,1,Calculus II,Lorette Akana,2,1400,1600
201-NYB-05,1,Calculus II,Lorette Akana,4,1300,1430
201-NYB-05,1,Calculus II,Lorette Akana,5,1130,1300
201-NYB-05,2,Calculus II,Raymonde Beech,2,1400,1600
201-NYB-05,2,Calculus II,Raymonde Beech,4,1300,1430
201-NYB-05,2,Calculus II,Raymonde Beech,5,1130,1300
201-NYB-05,3,Calculus II,Lorette Akana,1,1400,1600
201-NYB-05,3,Calculus II,Lorette Akana,3,1430,1600
201-NYB-05,3,Calculus II,Lorette Akana,5,1300,1430
